Ano;ID Eleccion;ID Region;Territorio;Partido;Candidato;Sexo;Edad
2013;DIPUTADOS;6;Distrito Electoral 34;PARTIDO HUMANISTA;RICE SCHUMACHER CAMILO;HOMBRE;33
2013;DIPUTADOS;6;Distrito Electoral 34;PARTIDO PROGRESISTA;ARANEDA GONZALEZ BENJAMIN;HOMBRE;60
2013;DIPUTADOS;6;Distrito Electoral 34;PARTIDO PROGRESISTA;CAMILLA REYES VICTOR HUGO;HOMBRE;61
2013;DIPUTADOS;6;Distrito Electoral 35;RENOVACION NACIONAL;FERNANDEZ GATICA ROMINA;MUJER;40
2013;DIPUTADOS;6;Distrito Electoral 35;UNION DEMOCRATA INDEPENDIENTE;BARROS MONTERO RAMON JOSE;HOMBRE;55
2013;DIPUTADOS;6;Distrito Electoral 35;PARTIDO DEMOCRATA CRISTIANO;ESPEJO YAKSIC SERGIO;HOMBRE;46
2013;DIPUTADOS;6;Distrito Electoral 35;PARTIDO POR LA DEMOCRACIA;PEREZ LOBOS ANIBAL;HOMBRE;65
2013;DIPUTADOS;6;Distrito Electoral 35;PARTIDO HUMANISTA;SALINAS HERRERA CRISTIAN;HOMBRE;28
2013;DIPUTADOS;6;Distrito Electoral 35;PARTIDO HUMANISTA;TOBAR LAGOS EDUARDO;HOMBRE;35
2013;DIPUTADOS;6;Distrito Electoral 35;PARTIDO PROGRESISTA;ARANEDA CARRASCO WASHINGTON LEONCIO;HOMBRE;51
2013;DIPUTADOS;6;Distrito Electoral 35;PARTIDO PROGRESISTA;LITTIN LUENGO HECTOR MIGUEL;HOMBRE;55
2013;DIPUTADOS;7;Distrito Electoral 36;INDEPENDIENTE;CORREA ESPINOSA SERGIO;HOMBRE;38
2013;DIPUTADOS;7;Distrito Electoral 36;UNION DEMOCRATA INDEPENDIENTE;MORALES MUÑOZ CELSO;HOMBRE;56
2013;DIPUTADOS;7;Distrito Electoral 36;PARTIDO DEMOCRATA CRISTIANO;LEON RAMIREZ ROBERTO;HOMBRE;62
2013;DIPUTADOS;7;Distrito Electoral 36;PARTIDO SOCIALISTA DE CHILE;MONSALVE VERGARA SERGIO;HOMBRE;62
2013;DIPUTADOS;7;Distrito Electoral 36;PARTIDO HUMANISTA;BRAVO QUIJADA LUIS FERNANDO;HOMBRE;70
2013;DIPUTADOS;7;Distrito Electoral 36;PARTIDO HUMANISTA;PARRA PAOLA;MUJER;48
2013;DIPUTADOS;7;Distrito Electoral 36;PARTIDO PROGRESISTA;MIÑO LILLO MIGUEL ANGEL;HOMBRE;57
2013;DIPUTADOS;7;Distrito Electoral 37;RENOVACION NACIONAL;VERDUGO SOTO GERMAN;HOMBRE;65
2013;DIPUTADOS;7;Distrito Electoral 37;UNION DEMOCRATA INDEPENDIENTE;VALDEBENITO MANSILLA JUAN;HOMBRE;56
2013;DIPUTADOS;7;Distrito Electoral 37;INDEPENDIENTE;AGUILO MELO SERGIO;HOMBRE;60
2013;DIPUTADOS;7;Distrito Electoral 37;PARTIDO DEMOCRATA CRISTIANO;VILLAGRAN PAREDES MARIA ELENA;MUJER;42
2013;DIPUTADOS;7;Distrito Electoral 37;PARTIDO HUMANISTA;RIOSECO PAIS MARCELO HUMBERTO;HOMBRE;42
2013;DIPUTADOS;7;Distrito Electoral 37;PARTIDO PROGRESISTA;DREWS RUBILAR CARLOS FELIPE;HOMBRE;24
2013;DIPUTADOS;7;Distrito Electoral 37;PARTIDO PROGRESISTA;MONSALVE SALAS ALVARO ADRIANO;HOMBRE;51
2013;DIPUTADOS;7;Distrito Electoral 38;RENOVACION NACIONAL;PAROT DONOSO CATALINA;MUJER;57
2013;DIPUTADOS;7;Distrito Electoral 38;UNION DEMOCRATA INDEPENDIENTE;ALVAREZ-SALAMANCA RAMIREZ PEDRO PABLO;HOMBRE;37
2013;DIPUTADOS;7;Distrito Electoral 38;INDEPENDIENTE;MUÑOZ ROJAS MAURICIO;HOMBRE;49
2013;DIPUTADOS;7;Distrito Electoral 38;PARTIDO DEMOCRATA CRISTIANO;LORENZINI BASSO PABLO;HOMBRE;64
2013;DIPUTADOS;7;Distrito Electoral 39;RENOVACION NACIONAL;ITURRIAGA DELGADO RODRIGO;HOMBRE;37
2013;DIPUTADOS;7;Distrito Electoral 39;UNION DEMOCRATA INDEPENDIENTE;GUTIERREZ PINO ROMILIO;HOMBRE;51
2013;DIPUTADOS;7;Distrito Electoral 39;PARTIDO POR LA DEMOCRACIA;TARUD DACCARETT JORGE;HOMBRE;60
2013;DIPUTADOS;7;Distrito Electoral 39;PARTIDO SOCIALISTA DE CHILE;NARANJO ORTIZ JAIME;HOMBRE;62
2013;DIPUTADOS;7;Distrito Electoral 39;PARTIDO HUMANISTA;CARVAJAL CADIZ SERGIO;HOMBRE;57
2013;DIPUTADOS;7;Distrito Electoral 39;INDEPENDIENTE;CORREA ORELLANA RAFAEL ESTEBAN;HOMBRE;29
2013;DIPUTADOS;7;Distrito Electoral 39;INDEPENDIENTE;VERGARA ENCINA YANIS MARIA;MUJER;68
2013;DIPUTADOS;7;Distrito Electoral 40;RENOVACION NACIONAL;PINOCHET OLAVE JOSE IGNACIO;HOMBRE;43
2013;DIPUTADOS;7;Distrito Electoral 40;UNION DEMOCRATA INDEPENDIENTE;URRUTIA BONILLA IGNACIO;HOMBRE;56
2013;DIPUTADOS;7;Distrito Electoral 40;PARTIDO DEMOCRATA CRISTIANO;MATTA ARAGAY MANUEL;HOMBRE;67
2013;DIPUTADOS;7;Distrito Electoral 40;PARTIDO POR LA DEMOCRACIA;CERONI FUENTES GUILLERMO;HOMBRE;67
2013;DIPUTADOS;7;Distrito Electoral 40;PARTIDO HUMANISTA;VIOVY APABLAZA ALEJANDRO;HOMBRE;24
2013;DIPUTADOS;7;Distrito Electoral 40;PARTIDO PROGRESISTA;LUMAN LUMAN LUCIANO ANDRES;HOMBRE;31
2013;DIPUTADOS;8;Distrito Electoral 41;RENOVACION NACIONAL;MARTINEZ LABBE ROSAURO;HOMBRE;63
2013;DIPUTADOS;8;Distrito Electoral 41;UNION DEMOCRATA INDEPENDIENTE;SANDOVAL TERAN RODRIGO;HOMBRE;31
2013;DIPUTADOS;8;Distrito Electoral 41;INDEPENDIENTE;MORA MUÑOZ RICARDO MAURICIO;HOMBRE;47
2013;DIPUTADOS;8;Distrito Electoral 41;PARTIDO DEMOCRATA CRISTIANO;ARZOLA BURGOS CARLOS;HOMBRE;45
2013;DIPUTADOS;8;Distrito Electoral 41;PARTIDO RADICAL SOCIALDEMOCRATA;JARPA WEVAR CARLOS ABEL;HOMBRE;68
2013;DIPUTADOS;8;Distrito Electoral 41;PARTIDO HUMANISTA;CORNEJO SOTO CARMEN GLORIA;MUJER;51
2013;DIPUTADOS;8;Distrito Electoral 42;INDEPENDIENTE;GUILISASTI PALACIOS JAIME;HOMBRE;29
2013;DIPUTADOS;8;Distrito Electoral 42;RENOVACION NACIONAL;SAUERBAUM MUÑOZ FRANK;HOMBRE;40
2013;DIPUTADOS;8;Distrito Electoral 42;PARTIDO IGUALDAD;ARRIAGADA PARRA HECTOR;HOMBRE;24
2013;DIPUTADOS;8;Distrito Electoral 42;PARTIDO DEMOCRATA CRISTIANO;SABAG VILLALOBOS JORGE;HOMBRE;49
2013;DIPUTADOS;8;Distrito Electoral 42;PARTIDO POR LA DEMOCRACIA;CARVAJAL AMBIADO LORETO;MUJER;40
2013;DIPUTADOS;8;Distrito Electoral 43;INDEPENDIENTE;MADARIAGA BURROWS JORGE;HOMBRE;62
2013;DIPUTADOS;8;Distrito Electoral 43;UNION DEMOCRATA INDEPENDIENTE;ULLOA AGUILLON JORGE;HOMBRE;55
2013;DIPUTADOS;8;Distrito Electoral 43;PARTIDO IGUALDAD;CONCHA ALARCON MAURICIO;HOMBRE;52
2013;DIPUTADOS;8;Distrito Electoral 43;PARTIDO POR LA DEMOCRACIA;CAMPOS JARA CRISTIAN;HOMBRE;40
2013;DIPUTADOS;8;Distrito Electoral 43;PARTIDO SOCIALISTA DE CHILE;SUNICO GALDAMES RAUL;HOMBRE;49
2013;DIPUTADOS;8;Distrito Electoral 43;PARTIDO HUMANISTA;COINDREAU MALDONADO MARCEL;HOMBRE;22
2013;DIPUTADOS;8;Distrito Electoral 43;PARTIDO HUMANISTA;MONJE CHAVEZ JORGE;HOMBRE;63
2013;DIPUTADOS;8;Distrito Electoral 43;PARTIDO PROGRESISTA;LOPEZ CARTES JOSE ALEJANDRO;HOMBRE;44
2013;DIPUTADOS;8;Distrito Electoral 44;RENOVACION NACIONAL;MUÑOZ GONZALEZ FRANCESCA;MUJER;33
2013;DIPUTADOS;8;Distrito Electoral 44;UNION DEMOCRATA INDEPENDIENTE;VAN RYSSELBERGHE HERRERA ENRIQUE;HOMBRE;37
2013;DIPUTADOS;8;Distrito Electoral 44;PARTIDO ECOLOGISTA VERDE;ROZAS PARADA DANIEL;HOMBRE;24
2013;DIPUTADOS;8;Distrito Electoral 44;PARTIDO IGUALDAD;ARRIAGADA PARRA CLAUDIA;MUJER;29
2013;DIPUTADOS;8;Distrito Electoral 44;PARTIDO DEMOCRATA CRISTIANO;ORTIZ NOVOA JOSE MIGUEL;HOMBRE;71
2013;DIPUTADOS;8;Distrito Electoral 44;PARTIDO SOCIALISTA DE CHILE;SOTO FIGUEROA JAIME;HOMBRE;55
2013;DIPUTADOS;8;Distrito Electoral 44;PARTIDO HUMANISTA;CORDOVA ECHEVERRIA FRANCISCO JAVIER;HOMBRE;32
2013;DIPUTADOS;8;Distrito Electoral 44;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;KRIMAN CHOCANO CLAUDIA;MUJER;45
2013;DIPUTADOS;8;Distrito Electoral 44;INDEPENDIENTE;ESPINOZA BROWER ARTURO;HOMBRE;62
2013;DIPUTADOS;8;Distrito Electoral 44;INDEPENDIENTE;SILVA NAVARRETE ALEXIS LEONARDO;HOMBRE;37
2013;DIPUTADOS;8;Distrito Electoral 45;INDEPENDIENTE;URRESTARAZU CARRION CARLOS;HOMBRE;36
2013;DIPUTADOS;8;Distrito Electoral 45;UNION DEMOCRATA INDEPENDIENTE;BOBADILLA MUÑOZ SERGIO;HOMBRE;55
2013;DIPUTADOS;8;Distrito Electoral 45;INDEPENDIENTE;FRANCESCONI RIQUELME ROBERTO;HOMBRE;37
2013;DIPUTADOS;8;Distrito Electoral 45;INDEPENDIENTE;HERRERA CEBALLOS ANA MARIA;MUJER;23
2013;DIPUTADOS;8;Distrito Electoral 45;PARTIDO IGUALDAD;ARCE ORELLANA LORENNA;MUJER;42
2013;DIPUTADOS;8;Distrito Electoral 45;PARTIDO DEMOCRATA CRISTIANO;CHAVEZ VELASQUEZ MARCELO;HOMBRE;38
2013;DIPUTADOS;8;Distrito Electoral 45;PARTIDO SOCIALISTA DE CHILE;PACHECO RIVAS CLEMIRA;MUJER;52
2013;DIPUTADOS;8;Distrito Electoral 45;PARTIDO HUMANISTA;CORTES BERNAL HERNAN MAURICIO;HOMBRE;44
2013;DIPUTADOS;8;Distrito Electoral 45;PARTIDO HUMANISTA;FRACZINET CHAVEZ LUIS;HOMBRE;40
2013;DIPUTADOS;8;Distrito Electoral 45;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;MONTECINOS OSSES DOMINGO;HOMBRE;57
2013;DIPUTADOS;8;Distrito Electoral 45;INDEPENDIENTE;REYES MUÑOZ GONZALO EDUARDO;HOMBRE;42
2013;DIPUTADOS;8;Distrito Electoral 46;INDEPENDIENTE;MARTINEZ HERNANDEZ CARLOS EDUARDO;HOMBRE;61
2013;DIPUTADOS;8;Distrito Electoral 46;UNION DEMOCRATA INDEPENDIENTE;NORAMBUENA FARIAS IVAN;HOMBRE;55
2013;DIPUTADOS;8;Distrito Electoral 46;INDEPENDIENTE;LANDERO SANCHEZ ELISA LUDGARDIS;MUJER;49
2013;DIPUTADOS;8;Distrito Electoral 46;PARTIDO DEMOCRATA CRISTIANO;PEREZ OLEA JOANNA;MUJER;37
2013;DIPUTADOS;8;Distrito Electoral 46;PARTIDO SOCIALISTA DE CHILE;MONSALVE BENAVIDES MANUEL;HOMBRE;48
2013;DIPUTADOS;8;Distrito Electoral 46;PARTIDO HUMANISTA;LOBOS GUTIERREZ MARGARITA;MUJER;52
2013;DIPUTADOS;8;Distrito Electoral 47;INDEPENDIENTE;URRUTICOECHEA RIOS CRISTOBAL;HOMBRE;37
2013;DIPUTADOS;8;Distrito Electoral 47;UNION DEMOCRATA INDEPENDIENTE;ROSALES GUZMAN JOEL;HOMBRE;58
2013;DIPUTADOS;8;Distrito Electoral 47;INDEPENDIENTE;KRAUSE LOBOS ENRIQUE;HOMBRE;49
2013;DIPUTADOS;8;Distrito Electoral 47;INDEPENDIENTE;GUTIERREZ BRAVO ANTONIO;HOMBRE;31
2013;DIPUTADOS;8;Distrito Electoral 47;INDEPENDIENTE;ULLOA PEREZ BARBARA PAZ;MUJER;31
2013;DIPUTADOS;8;Distrito Electoral 47;INDEPENDIENTE;POBLETE ZAPATA ROBERTO;HOMBRE;58
2013;DIPUTADOS;8;Distrito Electoral 47;PARTIDO RADICAL SOCIALDEMOCRATA;PEREZ ARRIAGADA JOSE;HOMBRE;72
2013;DIPUTADOS;8;Distrito Electoral 47;PARTIDO PROGRESISTA;TORRES PAREDES JUAN JOSE;HOMBRE;58
2013;DIPUTADOS;9;Distrito Electoral 48;RENOVACION NACIONAL;RATHGEB SCHIFFERLI JORGE;HOMBRE;45
2013;DIPUTADOS;9;Distrito Electoral 48;UNION DEMOCRATA INDEPENDIENTE;ARENAS HODAR GONZALO;HOMBRE;40
2013;DIPUTADOS;9;Distrito Electoral 48;PARTIDO DEMOCRATA CRISTIANO;VENEGAS CARDENAS MARIO;HOMBRE;55
2013;DIPUTADOS;9;Distrito Electoral 48;PARTIDO SOCIALISTA DE CHILE;RAIN CALFIMAN VALERIA;MUJER;29
2013;DIPUTADOS;9;Distrito Electoral 48;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;ANCALAO GAVILAN DIEGO;HOMBRE;32
2013;DIPUTADOS;9;Distrito Electoral 49;RENOVACION NACIONAL;PAULSEN KEHR DIEGO;HOMBRE;26
2013;DIPUTADOS;9;Distrito Electoral 49;UNION DEMOCRATA INDEPENDIENTE;ESTAY PEÑALOZA ENRIQUE;HOMBRE;55
2013;DIPUTADOS;9;Distrito Electoral 49;PARTIDO DEMOCRATA CRISTIANO;CHAHIN VALENZUELA FUAD;HOMBRE;36
2013;DIPUTADOS;9;Distrito Electoral 49;PARTIDO POR LA DEMOCRACIA;SEGURA HERRERA MARCELO;HOMBRE;45
2013;DIPUTADOS;9;Distrito Electoral 49;PARTIDO HUMANISTA;MUJICA ASCUI GLORIA;MUJER;64
2013;DIPUTADOS;9;Distrito Electoral 49;INDEPENDIENTE;COLLIO CALCOMIN MARCELINO;HOMBRE;60
2013;DIPUTADOS;9;Distrito Electoral 50;RENOVACION NACIONAL;BECKER ALVEAR GERMAN;HOMBRE;58
2013;DIPUTADOS;9;Distrito Electoral 50;UNION DEMOCRATA INDEPENDIENTE;URZUA ZIROTTI XIMENA;MUJER;44
2013;DIPUTADOS;9;Distrito Electoral 50;PARTIDO DEMOCRATA CRISTIANO;SAFFIRIO ESPINOZA RENE;HOMBRE;58
2013;DIPUTADOS;9;Distrito Electoral 50;PARTIDO POR LA DEMOCRACIA;TUMA ZEIDAN ROMINA;MUJER;29
2013;DIPUTADOS;9;Distrito Electoral 50;PARTIDO HUMANISTA;CABROLIER SANHUEZA ANDRE;HOMBRE;55
2013;DIPUTADOS;9;Distrito Electoral 50;PARTIDO HUMANISTA;VIVANCO MANRIQUEZ LUIS FERNANDO;HOMBRE;46
2013;DIPUTADOS;9;Distrito Electoral 50;PARTIDO PROGRESISTA;HERRERA VIDAL HUGO BERNARDO;HOMBRE;49
2013;DIPUTADOS;9;Distrito Electoral 50;PARTIDO PROGRESISTA;LOBOS VASQUEZ MARCO;HOMBRE;39
2013;DIPUTADOS;9;Distrito Electoral 51;INDEPENDIENTE;OJEDA REBOLLEDO MAURICIO;HOMBRE;31
2013;DIPUTADOS;9;Distrito Electoral 51;RENOVACION NACIONAL;EDWARDS SILVA JOSE MANUEL;HOMBRE;36
2013;DIPUTADOS;9;Distrito Electoral 51;PARTIDO POR LA DEMOCRACIA;TUMA ZEDAN JOAQUIN;HOMBRE;72
2013;DIPUTADOS;9;Distrito Electoral 51;PARTIDO RADICAL SOCIALDEMOCRATA;PAILLALEF ALARCON JUAN CARLOS;HOMBRE;49
2013;DIPUTADOS;9;Distrito Electoral 51;PARTIDO HUMANISTA;LAVIN MOLINA ALEXANDER;HOMBRE;37
2013;DIPUTADOS;9;Distrito Electoral 52;RENOVACION NACIONAL;GARCIA GARCIA RENE MANUEL;HOMBRE;63
2013;DIPUTADOS;9;Distrito Electoral 52;UNION DEMOCRATA INDEPENDIENTE;REYES SALGADO FRANCISCO;HOMBRE;31
2013;DIPUTADOS;9;Distrito Electoral 52;PARTIDO POR LA DEMOCRACIA;MONTALVA FEUERHAKE JOSE;HOMBRE;28
2013;DIPUTADOS;9;Distrito Electoral 52;PARTIDO RADICAL SOCIALDEMOCRATA;MEZA MONCADA FERNANDO;HOMBRE;67
2013;DIPUTADOS;9;Distrito Electoral 52;PARTIDO HUMANISTA;CASTRO MENDEZ JOSE;HOMBRE;47
2013;DIPUTADOS;10;Distrito Electoral 55;INDEPENDIENTE;CARRASCO ARATA RODRIGO;HOMBRE;41
2013;DIPUTADOS;10;Distrito Electoral 55;UNION DEMOCRATA INDEPENDIENTE;HERNANDEZ HERNANDEZ JAVIER;HOMBRE;59
2013;DIPUTADOS;10;Distrito Electoral 55;INDEPENDIENTE;SALVO PEREIRA GUSTAVO;HOMBRE;57
2013;DIPUTADOS;10;Distrito Electoral 55;PARTIDO DEMOCRATA CRISTIANO;OJEDA URIBE SERGIO;HOMBRE;70
2013;DIPUTADOS;10;Distrito Electoral 55;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;GUZMAN TRAIMUN SAMUEL HERNAN;HOMBRE;51
2013;DIPUTADOS;10;Distrito Electoral 55;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;SOTO SANHUEZA JUAN CARLOS;HOMBRE;51
2013;DIPUTADOS;10;Distrito Electoral 55;INDEPENDIENTE;PAPIC ARCE VICENTE ALBERTO;HOMBRE;48
2013;DIPUTADOS;10;Distrito Electoral 55;PARTIDO PROGRESISTA;GONZALEZ ESPARZA MARIO JACINTO;HOMBRE;58
2013;DIPUTADOS;10;Distrito Electoral 56;RENOVACION NACIONAL;RUIZ ALVAREZ MARCELO;HOMBRE;41
2013;DIPUTADOS;10;Distrito Electoral 56;UNION DEMOCRATA INDEPENDIENTE;DE MUSSY HIRIART FELIPE;HOMBRE;31
2013;DIPUTADOS;10;Distrito Electoral 56;INDEPENDIENTE;LLAUCA HUALA ORIETTA;MUJER;40
2013;DIPUTADOS;10;Distrito Electoral 56;PARTIDO DEMOCRATA CRISTIANO;ALVIAL MUÑOZ ADOLFO;HOMBRE;58
2013;DIPUTADOS;10;Distrito Electoral 56;PARTIDO SOCIALISTA DE CHILE;ESPINOZA SANDOVAL FIDEL;HOMBRE;43
2013;DIPUTADOS;10;Distrito Electoral 56;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;HENRIQUEZ BARRIA MAURICIO ALEJANDRO;HOMBRE;33
2013;DIPUTADOS;10;Distrito Electoral 56;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;ZUÑIGA OBANDO LUIS FELIPE;HOMBRE;30
2013;DIPUTADOS;10;Distrito Electoral 56;INDEPENDIENTE;SALGADO MAC-CONELL DONALD JAVIER;HOMBRE;42
2013;DIPUTADOS;10;Distrito Electoral 56;PARTIDO PROGRESISTA;CIFUENTES GUTIERREZ VERONICA GRACIELA;MUJER;54
2013;DIPUTADOS;10;Distrito Electoral 57;RENOVACION NACIONAL;MASFERRER FARIAS LUIS;HOMBRE;41
2013;DIPUTADOS;10;Distrito Electoral 57;UNION DEMOCRATA INDEPENDIENTE;TURRES FIGUEROA MARISOL;MUJER;49
2013;DIPUTADOS;10;Distrito Electoral 57;INDEPENDIENTE;PAREDES LOPEZ MARIO EDUARDO;HOMBRE;43
2013;DIPUTADOS;10;Distrito Electoral 57;INDEPENDIENTE;PINEDA HERRERA LEOPOLDO;HOMBRE;38
2013;DIPUTADOS;10;Distrito Electoral 57;PARTIDO DEMOCRATA CRISTIANO;VALLESPIN LOPEZ PATRICIO;HOMBRE;49
2013;DIPUTADOS;10;Distrito Electoral 57;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;ABURTO BARRIA JOSE ROBERTO;HOMBRE;42
2013;DIPUTADOS;10;Distrito Electoral 57;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;VUKASOVIC MONTT CAROL PAULINA;MUJER;40
2013;DIPUTADOS;10;Distrito Electoral 57;INDEPENDIENTE;VALENZUELA OYARZO GONZALO MIGUEL;HOMBRE;26
2013;DIPUTADOS;10;Distrito Electoral 58;RENOVACION NACIONAL;SANTANA TIRACHINI ALEJANDRO;HOMBRE;48
2013;DIPUTADOS;10;Distrito Electoral 58;UNION DEMOCRATA INDEPENDIENTE;SANTIAGO LIVESEY PABLO;HOMBRE;40
2013;DIPUTADOS;10;Distrito Electoral 58;INDEPENDIENTE;BAHAMONDE BRINTRUP VICTOR HUGO;HOMBRE;28
2013;DIPUTADOS;10;Distrito Electoral 58;PARTIDO DEMOCRATA CRISTIANO;HENRIQUEZ SANDOVAL MAURICIO;HOMBRE;41
2013;DIPUTADOS;10;Distrito Electoral 58;PARTIDO SOCIALISTA DE CHILE;ALVAREZ VERA JENNY;MUJER;39
2013;DIPUTADOS;10;Distrito Electoral 58;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;DIAZ LIPSKI HERIBERTO FEDERICO;HOMBRE;57
2013;DIPUTADOS;10;Distrito Electoral 58;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;GARCES REMOLCOY SUSANA DE LOURDES;MUJER;34
2013;DIPUTADOS;10;Distrito Electoral 58;INDEPENDIENTE;OYARZO ZUÑIGA MARIA GLADIS;MUJER;57
2013;DIPUTADOS;11;Distrito Electoral 59;RENOVACION NACIONAL;HORVATH GUTIERREZ ANTONIO;HOMBRE;37
2013;DIPUTADOS;11;Distrito Electoral 59;UNION DEMOCRATA INDEPENDIENTE;SANDOVAL PLAZA DAVID SERGIO;HOMBRE;61
2013;DIPUTADOS;11;Distrito Electoral 59;INDEPENDIENTE;TORRES DELGADO CLAUDIA ANDREA;MUJER;39
2013;DIPUTADOS;11;Distrito Electoral 59;INDEPENDIENTE;FUENTES CASTILLO IVAN;HOMBRE;46
2013;DIPUTADOS;11;Distrito Electoral 59;PARTIDO SOCIALISTA DE CHILE;BETANCOURT GALLEGOS VIVIANA;MUJER;50
2013;DIPUTADOS;11;Distrito Electoral 59;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;ACEVEDO RIVERA VICTOR MANUEL;HOMBRE;60
2013;DIPUTADOS;11;Distrito Electoral 59;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;ALINCO BUSTOS RENE OSVALDO;HOMBRE;55
2013;DIPUTADOS;12;Distrito Electoral 60;INDEPENDIENTE;AMAR MANCILLA SANDRA HAYDEE;MUJER;57
2013;DIPUTADOS;12;Distrito Electoral 60;RENOVACION NACIONAL;VILICIC PEÑA GLORIA GERONIMA;MUJER;60
2013;DIPUTADOS;12;Distrito Electoral 60;INDEPENDIENTE;BIANCHI RETAMALES KARIM;HOMBRE;30
2013;DIPUTADOS;12;Distrito Electoral 60;INDEPENDIENTE;BORIC FONT GABRIEL;HOMBRE;27
2013;DIPUTADOS;12;Distrito Electoral 60;INDEPENDIENTE;UTZ CONTRERAS RODRIGO;HOMBRE;48
2013;DIPUTADOS;12;Distrito Electoral 60;PARTIDO DEMOCRATA CRISTIANO;MORANO CORNEJO JUAN ENRIQUE;HOMBRE;61
2013;DIPUTADOS;12;Distrito Electoral 60;PARTIDO POR LA DEMOCRACIA;RUBILAR RUIZ DOMINGO;HOMBRE;46
2013;DIPUTADOS;12;Distrito Electoral 60;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;IVELIC SUAREZ JORGE PATRICIO;HOMBRE;56
2013;DIPUTADOS;12;Distrito Electoral 60;PARTIDO REGIONALISTA DE LOS INDEPENDIENTES;NOVAKOVIC KALASICH MARGARITA;MUJER;67
2013;DIPUTADOS;13;Distrito Electoral 16;RENOVACION NACIONAL;ROJAS MENDOZA LORENA;MUJER;39
2013;DIPUTADOS;13;Distrito Electoral 16;UNION DEMOCRATA INDEPENDIENTE;MELERO ABAROA PATRICIO;HOMBRE;57
2013;DIPUTADOS;13;Distrito Electoral 16;INDEPENDIENTE;REYES VILLEGAS DANIELA;MUJER;28
2013;DIPUTADOS;13;Distrito Electoral 16;INDEPENDIENTE;TORRES SALAZAR NELIDA;MUJER;58
2013;DIPUTADOS;13;Distrito Electoral 16;INDEPENDIENTE;ROVIRA SOTO GONZALO;HOMBRE;53
2013;DIPUTADOS;13;Distrito Electoral 16;PARTIDO DEMOCRATA CRISTIANO;SILBER ROMO GABRIEL;HOMBRE;37
2013;DIPUTADOS;13;Distrito Electoral 16;PARTIDO HUMANISTA;OLIVARES SEPULVEDA RAUL;HOMBRE;48
2013;DIPUTADOS;13;Distrito Electoral 16;INDEPENDIENTE;VALENZUELA VARGAS JUAN ENRIQUE;HOMBRE;78
2013;DIPUTADOS;13;Distrito Electoral 16;PARTIDO PROGRESISTA;MALDONADO OLIVARES RICARDO;HOMBRE;49
2013;DIPUTADOS;13;Distrito Electoral 17;RENOVACION NACIONAL;RUBILAR BARAHONA KARLA;MUJER;36
2013;DIPUTADOS;13;Distrito Electoral 17;UNION DEMOCRATA INDEPENDIENTE;CARVACHO SAEZ RUBEN;HOMBRE;32
2013;DIPUTADOS;13;Distrito Electoral 17;INDEPENDIENTE;JOFRE RIVANO PABLO;HOMBRE;48
2013;DIPUTADOS;13;Distrito Electoral 17;INDEPENDIENTE;SEPULVEDA ROJAS ANDRES EUGENIO;HOMBRE;35
2013;DIPUTADOS;13;Distrito Electoral 17;PARTIDO IGUALDAD;ROSALES VARGAS JORGE EDUARDO;HOMBRE;40
2013;DIPUTADOS;13;Distrito Electoral 17;PARTIDO DEMOCRATA CRISTIANO;BURMEISTER LOBATO JOSE;HOMBRE;36
2013;DIPUTADOS;13;Distrito Electoral 17;PARTIDO POR LA DEMOCRACIA;FARCAS GUENDELMAN DANIEL ALEJANDRO;HOMBRE;50
2013;DIPUTADOS;13;Distrito Electoral 17;PARTIDO HUMANISTA;CASTILLO DUVAUCHELLE MARCELO;HOMBRE;50
2013;DIPUTADOS;13;Distrito Electoral 17;PARTIDO HUMANISTA;URZUA ARREDONDO LUIS ALBERTO;HOMBRE;55
2013;DIPUTADOS;13;Distrito Electoral 17;PARTIDO PROGRESISTA;CUELLAR GODOY CAROLL;MUJER;34
2013;DIPUTADOS;13;Distrito Electoral 17;PARTIDO PROGRESISTA;JIMENEZ PEREZ ROLANDO;HOMBRE;53
2013;DIPUTADOS;13;Distrito Electoral 18;RENOVACION NACIONAL;MONCKEBERG DIAZ NICOLAS;HOMBRE;40
2013;DIPUTADOS;13;Distrito Electoral 18;UNION DEMOCRATA INDEPENDIENTE;ESCOBAR ESCOBAR DANIEL;HOMBRE;47
2013;DIPUTADOS;13;Distrito Electoral 18;PARTIDO IGUALDAD;LISPERGUER SANCHEZ CARLOS;HOMBRE;53
2013;DIPUTADOS;13;Distrito Electoral 18;MOVIMIENTO AMPLIO SOCIAL;PALACIOS AUSPONT RAUL ANDRES;HOMBRE;33
