ID Eleccion;ID Region;Region;Territorio;Candidato(a);Nombre;Paterno;Materno;Sexo;Edad;Rango;ID Partido;Partido
CONCEJALES;8;DEL BIOBIO;QUILACO;PEDRO ANGEL SANHUEZA SALAMANCA;PEDRO ANGEL;SANHUEZA;SALAMANCA;MASCULINO;65;65-69;PR;PARTIDO RADICAL DE CHILE
CONCEJALES;8;DEL BIOBIO;QUILACO;PEDRO ANTONIO MAUREIRA QUEZADA;PEDRO ANTONIO;MAUREIRA;QUEZADA;MASCULINO;41;40-44;PRO;PARTIDO PROGRESISTA DE CHILE
CONCEJALES;8;DEL BIOBIO;QUILACO;QUINTIN MARDONES GRANDON;QUINTIN;MARDONES;GRANDON;MASCULINO;60;60-64;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;QUILACO;ROLANDO ANTONIO ISAAC TIRAPEGUI MUÑOZ;ROLANDO ANTONIO ISAAC;TIRAPEGUI;MUÑOZ;MASCULINO;71;70-74;PR;PARTIDO RADICAL DE CHILE
CONCEJALES;8;DEL BIOBIO;QUILACO;SANTIAGO RAMIREZ SEPULVEDA;SANTIAGO;RAMIREZ;SEPULVEDA;MASCULINO;60;60-64;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;QUILACO;SEMIRAMIS MARILYN SOLAR JARA;SEMIRAMIS MARILYN;SOLAR;JARA;FEMENINO;54;50-54;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;8;DEL BIOBIO;QUILLECO;CLAUDIO BENAVIDES SILVA;CLAUDIO;BENAVIDES;SILVA;MASCULINO;49;45-49;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;8;DEL BIOBIO;QUILLECO;CLAUDIO FELIPE VELOSO VALLEJOS;CLAUDIO FELIPE;VELOSO;VALLEJOS;MASCULINO;57;55-59;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;8;DEL BIOBIO;QUILLECO;CRISTIAN ENRIQUE ESCOBAR SAN MARTIN;CRISTIAN ENRIQUE;ESCOBAR;SAN MARTIN;MASCULINO;26;25-29;RN;RENOVACION NACIONAL
CONCEJALES;8;DEL BIOBIO;QUILLECO;DANIELA BELEN JARA GONZALEZ;DANIELA BELEN;JARA;GONZALEZ;FEMENINO;22;20-24;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;QUILLECO;EDUARDO ANDRES ANTONIO SEPULVEDA;EDUARDO ANDRES;ANTONIO;SEPULVEDA;MASCULINO;39;35-39;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;8;DEL BIOBIO;QUILLECO;ERNA TERESA QUILODRAN VALENZUELA;ERNA TERESA;QUILODRAN;VALENZUELA;FEMENINO;42;40-44;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;QUILLECO;GERARDO MARCELINO VASQUEZ LILLO;GERARDO MARCELINO;VASQUEZ;LILLO;MASCULINO;50;50-54;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;QUILLECO;JACLYN ORTEGA PULGAR;JACLYN;ORTEGA;PULGAR;FEMENINO;36;35-39;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;8;DEL BIOBIO;QUILLECO;JOEL ENRIQUE NUÑEZ LAGOS;JOEL ENRIQUE;NUÑEZ;LAGOS;MASCULINO;66;65-69;RN;RENOVACION NACIONAL
CONCEJALES;8;DEL BIOBIO;QUILLECO;JORGE ANDRES JURE CARES;JORGE ANDRES;JURE;CARES;MASCULINO;48;45-49;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;QUILLECO;JOSE ANTOLIN ARANGUIZ MORALES;JOSE ANTOLIN;ARANGUIZ;MORALES;MASCULINO;47;45-49;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;QUILLECO;KARINA ANDREA MORALES BRAVO;KARINA ANDREA;MORALES;BRAVO;FEMENINO;41;40-44;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;QUILLECO;LEONEL GERARDO FIGUEROA JAQUE;LEONEL GERARDO;FIGUEROA;JAQUE;MASCULINO;52;50-54;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;QUILLECO;LORENA DEL CARMEN BRITO BRITO;LORENA DEL CARMEN;BRITO;BRITO;FEMENINO;39;35-39;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;QUILLECO;LORENZO OCTAVIO ORTEGA MEZA;LORENZO OCTAVIO;ORTEGA;MEZA;MASCULINO;66;65-69;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;8;DEL BIOBIO;QUILLECO;LUIS ALEJANDRO GUTIERREZ MENDEZ;LUIS ALEJANDRO;GUTIERREZ;MENDEZ;MASCULINO;43;40-44;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;8;DEL BIOBIO;QUILLECO;LUIS OSVALDO PEREZ DIAZ;LUIS OSVALDO;PEREZ;DIAZ;MASCULINO;58;55-59;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;8;DEL BIOBIO;QUILLECO;MANUEL ESTEBAN GONZALEZ ABUTER;MANUEL ESTEBAN;GONZALEZ;ABUTER;MASCULINO;62;60-64;RN;RENOVACION NACIONAL
CONCEJALES;8;DEL BIOBIO;QUILLECO;MARIA ALEJANDRA ESCOBAR MEDINA;MARIA ALEJANDRA;ESCOBAR;MEDINA;FEMENINO;32;30-34;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;QUILLECO;MAXIMO OSVALDO FERNANDEZ JAQUE;MAXIMO OSVALDO;FERNANDEZ;JAQUE;MASCULINO;51;50-54;PR;PARTIDO RADICAL DE CHILE
CONCEJALES;8;DEL BIOBIO;QUILLECO;NORA ALEJANDRA HUAMANGA ALARCON;NORA ALEJANDRA;HUAMANGA;ALARCON;FEMENINO;61;60-64;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;8;DEL BIOBIO;QUILLECO;PABLO DANIEL RAMIREZ VASQUEZ;PABLO DANIEL;RAMIREZ;VASQUEZ;MASCULINO;33;30-34;PR;PARTIDO RADICAL DE CHILE
CONCEJALES;8;DEL BIOBIO;QUILLECO;PAMELA VIAL VEGA;PAMELA;VIAL;VEGA;FEMENINO;48;45-49;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;QUILLECO;RODRIGO ANTONIO LEIVA RETAMAL;RODRIGO ANTONIO;LEIVA;RETAMAL;MASCULINO;50;50-54;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;QUILLECO;SERGIO GONZALO MORAGA SEPULVEDA;SERGIO GONZALO;MORAGA;SEPULVEDA;MASCULINO;46;45-49;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;QUILLECO;SOLANGE SOLEDAD RIVERA SAN MARTIN;SOLANGE SOLEDAD;RIVERA;SAN MARTIN;FEMENINO;32;30-34;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;ABRAHAM ESTEBAN JOFRE RAMIREZ;ABRAHAM ESTEBAN;JOFRE;RAMIREZ;MASCULINO;48;45-49;PH;PARTIDO HUMANISTA
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;ALBERTO OSVALDO FIGUEROA PACHECO;ALBERTO OSVALDO;FIGUEROA;PACHECO;MASCULINO;39;35-39;IND;INDEPENDIENTE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;ALVARO ALDO BRIONES DONAIRE;ALVARO ALDO;BRIONES;DONAIRE;MASCULINO;71;70-74;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;ANA LOBOS SANHUEZA;ANA;LOBOS;SANHUEZA;FEMENINO;26;25-29;IND;INDEPENDIENTE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;ANDRES EDUARDO ARROYO MUÑOZ;ANDRES EDUARDO;ARROYO;MUÑOZ;MASCULINO;52;50-54;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;BERTA ANGELICA DIAZ RIFFO;BERTA ANGELICA;DIAZ;RIFFO;FEMENINO;48;45-49;EVOPOLI;EVOLUCION POLITICA
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;CAMILA ORTIZ CACERES;CAMILA;ORTIZ;CACERES;FEMENINO;27;25-29;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;CARMEN GLORIA ZAPATA HENRIQUEZ;CARMEN GLORIA;ZAPATA;HENRIQUEZ;FEMENINO;50;50-54;EVOPOLI;EVOLUCION POLITICA
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;CLAUDIA ALEJANDRA PEDREROS SILVA;CLAUDIA ALEJANDRA;PEDREROS;SILVA;FEMENINO;47;45-49;REPUBLICANO;PARTIDO REPUBLICANO DE CHILE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;CLAUDIA ANDREA SALAS OCHOA;CLAUDIA ANDREA;SALAS;OCHOA;FEMENINO;54;50-54;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;CRISTINA ELIZABETH BURGOS BARRIA;CRISTINA ELIZABETH;BURGOS;BARRIA;FEMENINO;47;45-49;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;DARLING PAOLA MORALES VILLA;DARLING PAOLA;MORALES;VILLA;FEMENINO;49;45-49;FREVS;FEDERACION REGIONALISTA VERDE SOCIAL
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;DARLY YESSENIA CORTES VEGA;DARLY YESSENIA;CORTES;VEGA;FEMENINO;24;20-24;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;DAVID ALEJANDRO VARELA ARREDONDO;DAVID ALEJANDRO;VARELA;ARREDONDO;MASCULINO;57;55-59;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;DORYS HAYDEE ARREDONDO TIRADO;DORYS HAYDEE;ARREDONDO;TIRADO;FEMENINO;45;45-49;REPUBLICANO;PARTIDO REPUBLICANO DE CHILE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;EDGAR NAVARRETE MONTECINO;EDGAR;NAVARRETE;MONTECINO;MASCULINO;40;40-44;IND;INDEPENDIENTE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;ESTEBAN MICHAEL LUIS FRAN RIQUELME HUIDOBRO;ESTEBAN MICHAEL LUIS FRAN;RIQUELME;HUIDOBRO;MASCULINO;62;60-64;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;EUGENIO ALBERTO CARES VILLARROEL;EUGENIO ALBERTO;CARES;VILLARROEL;MASCULINO;38;35-39;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;FELIPE VASQUEZ CARRASCO;FELIPE;VASQUEZ;CARRASCO;MASCULINO;41;40-44;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;FLOR ANGELINA SOTO GAETE;FLOR ANGELINA;SOTO;GAETE;FEMENINO;42;40-44;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;FRANCO DARIO ORTEGA TORRES;FRANCO DARIO;ORTEGA;TORRES;MASCULINO;29;25-29;REPUBLICANO;PARTIDO REPUBLICANO DE CHILE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;GABRIEL FRANCISCO ACUÑA VASQUEZ;GABRIEL FRANCISCO;ACUÑA;VASQUEZ;MASCULINO;31;30-34;PR;PARTIDO RADICAL DE CHILE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;GABRIEL GERARD RAMOS MOINY;GABRIEL GERARD;RAMOS;MOINY;MASCULINO;33;30-34;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;GISELA CUEVAS HOGER;GISELA;CUEVAS;HOGER;FEMENINO;35;35-39;IND;INDEPENDIENTE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;GLORIA ELIZABETH GONZALEZ LOAYZA;GLORIA ELIZABETH;GONZALEZ;LOAYZA;FEMENINO;58;55-59;IND;INDEPENDIENTE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;GUALBERTO MESA BETANCOURT;GUALBERTO;MESA;BETANCOURT;MASCULINO;47;45-49;EVOPOLI;EVOLUCION POLITICA
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;GUILLERMO SEBASTIAN ARAYA QUEZADA;GUILLERMO SEBASTIAN;ARAYA;QUEZADA;MASCULINO;72;70-74;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;GUSTAVO ADOLFO SALDIAS SEPULVEDA;GUSTAVO ADOLFO;SALDIAS;SEPULVEDA;MASCULINO;30;30-34;EVOPOLI;EVOLUCION POLITICA
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;HECTOR SAUL FERNANDEZ SALAMANCA;HECTOR SAUL;FERNANDEZ;SALAMANCA;MASCULINO;62;60-64;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;HUGO GUILLERMO GRIGNAFINI GSCHWIND;HUGO GUILLERMO;GRIGNAFINI;GSCHWIND;MASCULINO;68;65-69;RN;RENOVACION NACIONAL
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;IGNACIA VALENTINA PARRA SALAZAR;IGNACIA VALENTINA;PARRA;SALAZAR;FEMENINO;33;30-34;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;IGNACIO ANDRES BURGOS FLORES;IGNACIO ANDRES;BURGOS;FLORES;MASCULINO;20;20-24;UPA;PARTIDO UNION PATRIOTICA
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;IGNACIO FERNANDO MORALES TOLEDO;IGNACIO FERNANDO;MORALES;TOLEDO;MASCULINO;21;20-24;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;IRMA IRENE ALARCON BRAVO;IRMA IRENE;ALARCON;BRAVO;FEMENINO;61;60-64;PRO;PARTIDO PROGRESISTA DE CHILE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;IVAN COSME NOVOA PEZO;IVAN COSME;NOVOA;PEZO;MASCULINO;74;70-74;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;JAIME ANTONIO WEINBORN ARAVENA;JAIME ANTONIO;WEINBORN;ARAVENA;MASCULINO;40;40-44;EVOPOLI;EVOLUCION POLITICA
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;JAVIER MUÑOZ CAUCHUPAN;JAVIER;MUÑOZ;CAUCHUPAN;MASCULINO;42;40-44;IND;INDEPENDIENTE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;JAVIERA VARGAS MUÑOZ;JAVIERA;VARGAS;MUÑOZ;FEMENINO;32;30-34;IND;INDEPENDIENTE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;JEAN ALEXIS VALDEBENITO NEIRA;JEAN ALEXIS;VALDEBENITO;NEIRA;MASCULINO;25;25-29;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;JORGE SANHUEZA GAETE;JORGE;SANHUEZA;GAETE;MASCULINO;47;45-49;RN;RENOVACION NACIONAL
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;JULIO CESAR GOMEZ TRUREO;JULIO CESAR;GOMEZ;TRUREO;MASCULINO;45;45-49;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;KAREN ODETTE QUERO HORMAZABAL;KAREN ODETTE;QUERO;HORMAZABAL;FEMENINO;36;35-39;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;LESLIE ISABEL FERRADA MUNDACA;LESLIE ISABEL;FERRADA;MUNDACA;FEMENINO;41;40-44;REPUBLICANO;PARTIDO REPUBLICANO DE CHILE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;LUCIA CRISTINA RIVAS REINOSO;LUCIA CRISTINA;RIVAS;REINOSO;FEMENINO;66;65-69;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;LUIS ESTEBAN ISLAS COFRE;LUIS ESTEBAN;ISLAS;COFRE;MASCULINO;44;40-44;FREVS;FEDERACION REGIONALISTA VERDE SOCIAL
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;LUISA ANDRELINA URIBE VEGA;LUISA ANDRELINA;URIBE;VEGA;FEMENINO;60;60-64;PR;PARTIDO RADICAL DE CHILE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;MARCELA ALEJANDRA PAZ MONTECINO;MARCELA ALEJANDRA;PAZ;MONTECINO;FEMENINO;52;50-54;FREVS;FEDERACION REGIONALISTA VERDE SOCIAL
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;MARCELO PATRICIO BERSANO REYES;MARCELO PATRICIO;BERSANO;REYES;MASCULINO;45;45-49;PR;PARTIDO RADICAL DE CHILE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;MARCO ANDRES TELLO MORALES;MARCO ANDRES;TELLO;MORALES;MASCULINO;37;35-39;FREVS;FEDERACION REGIONALISTA VERDE SOCIAL
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;MARIA BEATRIZ TORRES CRUZ;MARIA BEATRIZ;TORRES;CRUZ;FEMENINO;47;45-49;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;MARIA EVELYN RIQUELME BARRA;MARIA EVELYN;RIQUELME;BARRA;FEMENINO;29;25-29;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;MARINA ASCENCIO PROBOSTE;MARINA;ASCENCIO;PROBOSTE;FEMENINO;53;50-54;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;MARLENE ALBERTINA NUÑEZ BASCUÑAN;MARLENE ALBERTINA;NUÑEZ;BASCUÑAN;FEMENINO;44;40-44;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;MAURICIO ESTEBAN BASTIAS ULLOA;MAURICIO ESTEBAN;BASTIAS;ULLOA;MASCULINO;54;50-54;RN;RENOVACION NACIONAL
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;MAURICIO JAVIER PACHECO ACUÑA;MAURICIO JAVIER;PACHECO;ACUÑA;MASCULINO;43;40-44;RN;RENOVACION NACIONAL
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;MIGUEL OCTAVIO OÑATE PAINE;MIGUEL OCTAVIO;OÑATE;PAINE;MASCULINO;54;50-54;PRO;PARTIDO PROGRESISTA DE CHILE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;NICOLAS ALEJANDRO JARA BARRIA;NICOLAS ALEJANDRO;JARA;BARRIA;MASCULINO;27;25-29;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;NIEVES ESTRADA INFANTE;NIEVES;ESTRADA;INFANTE;FEMENINO;73;70-74;PS;PARTIDO SOCIALISTA DE CHILE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;PATRICIA SEBASTIANA RODRIGUEZ PARRA;PATRICIA SEBASTIANA;RODRIGUEZ;PARRA;FEMENINO;35;35-39;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;PAULA OPAZO NOVA;PAULA;OPAZO;NOVA;FEMENINO;34;30-34;PEV;PARTIDO ECOLOGISTA VERDE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;PILAR RAQUEL FUENTES PARRA;PILAR RAQUEL;FUENTES;PARRA;FEMENINO;29;25-29;PH;PARTIDO HUMANISTA
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;RAFAEL RODRIGO SALAZAR SOTO;RAFAEL RODRIGO;SALAZAR;SOTO;MASCULINO;41;40-44;PRI;PARTIDO REGIONALISTA INDEPENDIENTE DEMOCRATA
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;ROBERTO CLAUDIO MUÑOZ MELLA;ROBERTO CLAUDIO;MUÑOZ;MELLA;MASCULINO;47;45-49;UDI;UNION DEMOCRATA INDEPENDIENTE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;ROBERTO LAGOS CORREA;ROBERTO;LAGOS;CORREA;MASCULINO;34;30-34;IND;INDEPENDIENTE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;RODRIGO ALEJANDRO SUTTER MARISIO;RODRIGO ALEJANDRO;SUTTER;MARISIO;MASCULINO;52;50-54;RN;RENOVACION NACIONAL
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;RODRIGO FELIPE MORA GONZALEZ;RODRIGO FELIPE;MORA;GONZALEZ;MASCULINO;43;40-44;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;ROSA INES CARRILLO ZAMBRANO;ROSA INES;CARRILLO;ZAMBRANO;FEMENINO;61;60-64;PPD;PARTIDO POR LA DEMOCRACIA
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;RUTH NERY INOSTROZA PUENTE;RUTH NERY;INOSTROZA;PUENTE;FEMENINO;46;45-49;PR;PARTIDO RADICAL DE CHILE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;SERGIO ALFONSO LEONELLI LEONELLI;SERGIO ALFONSO;LEONELLI;LEONELLI;MASCULINO;66;65-69;RN;RENOVACION NACIONAL
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;SERGIO MOYA GATICA;SERGIO;MOYA;GATICA;MASCULINO;60;60-64;IND;INDEPENDIENTE
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;VICTOR RODRIGO LEON ESPARZA;VICTOR RODRIGO;LEON;ESPARZA;MASCULINO;46;45-49;RN;RENOVACION NACIONAL
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;VICTORIA ALEJANDRA ABARZUA JARA;VICTORIA ALEJANDRA;ABARZUA;JARA;FEMENINO;34;30-34;EVOPOLI;EVOLUCION POLITICA
CONCEJALES;8;DEL BIOBIO;SAN PEDRO DE LA PAZ;YAZMIN ASTRID JARPA MANRIQUEZ;YAZMIN ASTRID;JARPA;MANRIQUEZ;FEMENINO;40;40-44;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN ROSENDO;ALEJANDRA ISABEL VALDEBENITO SOTO;ALEJANDRA ISABEL;VALDEBENITO;SOTO;FEMENINO;27;25-29;PDC;PARTIDO DEMOCRATA CRISTIANO
CONCEJALES;8;DEL BIOBIO;SAN ROSENDO;ANDREA ALEJANDRA QUINTANA QUINTANA;ANDREA ALEJANDRA;QUINTANA;QUINTANA;FEMENINO;35;35-39;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN ROSENDO;ANIBAL PROVOSTE CASTILLO;ANIBAL;PROVOSTE;CASTILLO;MASCULINO;30;30-34;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN ROSENDO;CLAUDIA ALEJANDRA ROMAN SEPULVEDA;CLAUDIA ALEJANDRA;ROMAN;SEPULVEDA;FEMENINO;44;40-44;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN ROSENDO;CLAUDIO BISMARCK GARRIDO RIVAS;CLAUDIO BISMARCK;GARRIDO;RIVAS;MASCULINO;48;45-49;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN ROSENDO;FABIOLA ANDREA INOSTROZA FERNANDEZ;FABIOLA ANDREA;INOSTROZA;FERNANDEZ;FEMENINO;36;35-39;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN ROSENDO;FELIPE ANDRES SANCHEZ CONCHA;FELIPE ANDRES;SANCHEZ;CONCHA;MASCULINO;34;30-34;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN ROSENDO;FRANCISCO JAVIER ARRATIA CUEVAS;FRANCISCO JAVIER;ARRATIA;CUEVAS;MASCULINO;34;30-34;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN ROSENDO;HECTOR RODOLFO QUEZADA CARCAMO;HECTOR RODOLFO;QUEZADA;CARCAMO;MASCULINO;28;25-29;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN ROSENDO;JACQUELINE ELIZABETH MUÑOZ HIDALGO;JACQUELINE ELIZABETH;MUÑOZ;HIDALGO;FEMENINO;27;25-29;PCCH;PARTIDO COMUNISTA DE CHILE
CONCEJALES;8;DEL BIOBIO;SAN ROSENDO;JAIME LUIS QUIROZ FLORES;JAIME LUIS;QUIROZ;FLORES;MASCULINO;30;30-34;PR;PARTIDO RADICAL DE CHILE
CONCEJALES;8;DEL BIOBIO;SAN ROSENDO;JORGE HUMBERTO ARRIAGADA ARRIAGADA;JORGE HUMBERTO;ARRIAGADA;ARRIAGADA;MASCULINO;59;55-59;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN ROSENDO;JUAN BAUTISTA LUENGO SOTO;JUAN BAUTISTA;LUENGO;SOTO;MASCULINO;52;50-54;PCCH;PARTIDO COMUNISTA DE CHILE
CONCEJALES;8;DEL BIOBIO;SAN ROSENDO;KARLA BEATRIZ ELIZABETH MENDEZ BARRIA;KARLA BEATRIZ ELIZABETH;MENDEZ;BARRIA;FEMENINO;27;25-29;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN ROSENDO;MANUEL FELIPE PEÑA PASMIÑO;MANUEL FELIPE;PEÑA;PASMIÑO;MASCULINO;27;25-29;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN ROSENDO;MARIO ALEJANDRO GUZMAN MUÑOZ;MARIO ALEJANDRO;GUZMAN;MUÑOZ;MASCULINO;44;40-44;IND;INDEPENDIENTES
CONCEJALES;8;DEL BIOBIO;SAN ROSENDO;MILER FERNANDO MONTERO GUZMAN;MILER FERNANDO;MONTERO;GUZMAN;MASCULINO;52;50-54;RN;RENOVACION NACIONAL
CONCEJALES;8;DEL BIOBIO;SAN ROSENDO;MOISES ANTONIO ROZAS AEDO;MOISES ANTONIO;ROZAS;AEDO;MASCULINO;52;50-54;IND;INDEPENDIENTES
